accno,description,charttype,category,link,taxkey,datevautomatik
0050,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert (Vollhafter)",A,A,,0,f
0060,"Ausstehende Einlagen auf das Komplementär-Kapital, eingefordert (Vollhafter)",A,A,,0,f
0070,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert (Teilhafter)",A,A,,0,f
0080,"Ausstehende Einlagen auf das Kommandit-Kapital, eingefordert (Teilhafter)",A,A,,0,f
0090,"Rückständige fällige Einzahlungen auf Geschäftsanteile",A,A,,0,f
0100,"Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten",A,A,,0,f
0110,Konzessionen,A,A,,0,f
0120,"Gewerbliche Schutzrechte",A,A,,0,f
0130,"Ähnliche Rechte und Werte",A,A,,0,f
0135,EDV-Software,A,A,AP_amount,9,f
0140,"Lizenzen an gewerblichen Schutzrechten und ähnlichen Rechten und Werten",A,A,,0,f
0143,"Selbst geschaffene immaterielle Vermögensgegenstände",A,A,,0,f
0144,EDV-Software,A,A,,0,f
0145,"Lizenzen und Franchiseverträge",A,A,,0,f
0146,"Konzessionen und gewerbliche Schutzrechte",A,A,,0,f
0147,"Rezepte, Verfahren, Prototypen",A,A,,0,f
0148,"Immaterielle Vermögensgegenstände in Entwicklung",A,A,,0,f
0150,"Geschäfts- oder Firmenwert",A,A,AP_amount,9,f
0170,"Geleistete Anzahlungen auf immaterielle Vermögensgegenstände",A,A,,0,f
0179,"Anzahlungen auf Geschäfts- oder Firmenwert",A,A,,0,f
0200,"Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken",A,A,,0,f
0210,"Grundstücksgleiche Rechte ohne Bauten",A,A,,0,f
0215,"Unbebaute Grundstücke",A,A,,0,f
0220,"Grundstücksgleiche Rechte (Erbbaurecht, Dauerwohnrecht, unbebaute Grundstücke)",A,A,,0,f
0225,"Grundstücke mit Substanzverzehr",A,A,,0,f
0229,"Grundstücksanteil des häuslichen Arbeitszimmers",A,A,,0,f
0230,"Bauten auf eigenen Grundstücken und grundstücksgleichen Rechten",A,A,,0,f
0235,"Grundstückswerte eigener bebauter Grundstücke",A,A,,0,f
0240,Geschäftsbauten,A,A,AP_amount,9,f
0250,Fabrikbauten,A,A,,0,f
0260,"Andere Bauten",A,A,,0,f
0270,Garagen,A,A,,0,f
0280,"Außenanlagen für Geschäfts-, Fabrik- und andere Bauten",A,A,,0,f
0285,"Hof- und Wegebefestigungen",A,A,,0,f
0290,"Einrichtungen für Geschäfts-, Fabrik- und andere Bauten",A,A,,0,f
0300,Wohnbauten,A,A,,0,f
0305,Garagen,A,A,,0,f
0310,Außenanlagen,A,A,,0,f
0315,"Hof- und Wegebefestigungen",A,A,,0,f
0320,"Einrichtungen für Wohnbauten",A,A,,0,f
0329,"Gebäudeteil des häuslichen Arbeitszimmers",A,A,,0,f
0330,"Bauten auf fremden Grundstücken",A,A,,0,f
0340,Geschäftsbauten,A,A,,0,f
0350,Fabrikbauten,A,A,,0,f
0360,Wohnbauten,A,A,,0,f
0370,"Andere Bauten",A,A,,0,f
0380,Garagen,A,A,,0,f
0390,Außenanlagen,A,A,,0,f
0395,"Hof- und Wegebefestigungen",A,A,,0,f
0398,"Einrichtungen für Geschäfts-, Fabrik-, Wohn- und andere Bauten",A,A,,0,f
0400,"Techn. Anlagen und Maschinen",A,A,AP_amount,9,f
0420,"Technische Anlagen",A,A,,0,f
0440,Maschinen,A,A,AP_amount,9,f
0450,"Transportanlagen und Ähnliches",A,A,,0,f
0460,"Maschinengebundene Werkzeuge",A,A,,0,f
0470,Betriebsvorrichtungen,A,A,,0,f
0500,"Andere Anlagen, Betriebs- und Geschäftsausstattung",A,A,AP_amount,9,f
0510,"Andere Anlagen",A,A,AP_amount,9,f
0520,PKW,A,A,AP_amount,9,f
0540,Lkw,A,A,,0,f
0560,"Sonstige Transportmittel",A,A,AP_amount,9,f
0620,Werkzeuge,A,A,AP_amount,9,f
0630,Betriebsausstattung,A,A,,0,f
0635,Geschäftsausstattung,A,A,,0,f
0640,Ladeneinrichtung,A,A,AP_amount,9,f
0650,Büroeinrichtung,A,A,AP_amount,9,f
0660,"Gerüst- und Schalungsmaterial",A,A,,0,f
0670,"Geringwertige Wirtschaftsgüter",A,A,AP_amount,9,f
0675,"Geringwertige Wirtschaftsggüter 150 - 1000 EUR (Sammelposten)",A,A,AP_amount,9,f
0680,"Einbauten in fremde Grundstücke",A,A,,0,f
0690,"Sonstige Betriebs- und Geschäftsausstattung",A,A,,0,f
0700,"Geleistete Anzahlungen und Anlagen im Bau",A,A,,0,f
0705,"Anzahlungen auf Grund und Boden",A,A,,0,f
0710,"Geschäfts-, Fabrik- und andere Bauten im Bau auf eigenen Grundstücken",A,A,,0,f
0720,"Anzahlungen auf Geschäfts-, Fabrik- und andere Bauten auf eigenen Grundstücken",A,A,,0,f
0725,"Wohnbauten im Bau auf eigenen Grundstücken",A,A,,0,f
0735,"Anzahlungen auf Wohnbauten auf eigenen Grundstücken",A,A,,0,f
0740,"Geschäfts-, Fabrik- und andere Bauten im Bau auf fremden Grundstücken",A,A,,0,f
0750,"Anzahlungen auf Geschäfts-, Fabrik- und andere Bauten auf fremden Grundstücken",A,A,,0,f
0755,"Wohnbauten im Bau auf fremden Grundstücken",A,A,,0,f
0765,"Anzahlungen auf Wohnbauten auf fremden Grundstücken",A,A,,0,f
0770,"Technische Anlagen und Maschinen im Bau",A,A,,0,f
0780,"Anzahlungen auf technische Anlagen und Maschinen",A,A,,0,f
0785,"Andere Anlagen, Betriebs- und Geschäftsausstattung im Bau",A,A,,0,f
0795,"Anzahlungen auf andere Anlagen, Betriebs- und Geschäftsausstattung Finanzanlagen",A,A,,0,f
0800,"Anteile an verbundenen Unternehmen (Anlagevermögen)",A,A,,0,f
0803,"Anteile an verbundenen Unternehmen, Personengesellschaften",A,A,,0,f
0804,"Anteile an verbundenen Unternehmen, Kapitalgesellschaften",A,A,,0,f
0805,"Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Personengesellschaften",A,A,,0,f
0806,"Anteile einer GmbH & Co. KG an einer Komplementär-GmbH",A,A,,0,f
0808,"Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Kapitalgesellschaften",A,A,,0,f
0809,"Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft",A,A,,0,f
0810,"Ausleihungen an verbundene Unternehmen",A,A,,0,f
0813,"Ausleihungen an verbundene Unternehmen, Personengesellschaften",A,A,,0,f
0814,"Ausleihungen an verbundene Unternehmen, Kapitalgesellschaften",A,A,,0,f
0815,"Ausleihungen an verbundene Unternehmen, Einzelunternehmen",A,A,,0,f
0820,Beteiligungen,A,A,,0,f
0829,"Beteiligung einer GmbH & Co. KG an einer Komplementär-GmbH",A,A,,0,f
0830,"Typisch stille Beteiligungen",A,A,,0,f
0840,"Atypisch stille Beteiligungen",A,A,,0,f
0850,"Beteiligungen an Kapitalgesellschaften",A,A,,0,f
0860,"Beteiligungen an Personengesellschaften",A,A,,0,f
0880,"Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht",A,A,,0,f
0883,"Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Personengesellschaften",A,A,,0,f
0885,"Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Kapitalgesellschaften",A,A,,0,f
0900,"Wertpapiere des Anlagevermögens",A,A,,0,f
0910,"Wertpapiere mit Gewinnbeteiligungsansprüchen, die dem Teileinkünfteverfahren unterliegen",A,A,,0,f
0920,"Festverzinsliche Wertpapiere",A,A,,0,f
0930,"Übrige sonstige Ausleihungen",A,A,,0,f
0940,Darlehen,A,A,,0,f
0960,"Ausleihungen an Gesellschafter",A,A,,0,f
0961,"Ausleihungen an GmbH-Gesellschafter",A,A,,0,f
0962,"Ausleihungen an persönlich haftende Gesellschafter",A,A,,0,f
0963,"Ausleihungen an Kommanditisten",A,A,,0,f
0970,"Ausleihungen an nahe stehende Personen",A,A,,0,f
0980,"Genossenschaftsanteile zum langfristigen Verbleib",A,A,,0,f
0990,"Rückdeckungsansprüche aus Lebensversicherungen zum langfristigen Verbleib",A,A,,0,f
1000,"Roh-, Hilfs- und Betriebsstoffe (Bestand)",A,E,IC,9,f
1040,"Unfertige Erzeugnisse, unfertige Leistungen (Bestand)",A,E,,0,f
1050,"Unfertige Erzeugnisse (Bestand)",A,E,,0,f
1080,"Unfertige Leistungen (Bestand)",A,E,,0,f
1090,"In Ausführung befindliche Bauaufträge",A,E,,0,f
1095,"In Arbeit befindliche Aufträge",A,E,,0,f
1100,"Fertige Erzeugnisse und Waren (Bestand)",A,E,,0,f
1110,"Fertige Erzeugnisse (Bestand)",A,E,,0,f
1140,"Waren (Bestand)",A,E,IC,9,f
1180,"Geleistete Anzahlungen auf Vorräte",A,E,,0,f
1181,"Geleistete Anzahlungen 7 % Vorsteuer",A,E,AP_amount,8,t
1182,"Geleistete Anzahlungen, 5 % Vorsteuer",A,E,,0,f
1184,"Geleistete Anzahlungen, 16 % Vorsteuer",A,E,,0,f
1186,"Geleistete Anzahlungen 19 % Vorsteuer",A,E,AP_amount,9,t
1190,"Erhaltene Anzahlungen auf Bestellungen (von Vorräten offen abgesetzt)",A,E,,0,f
1200,"Forderungen aus Lieferungen und Leistungen",A,A,AR,0,f
1201,"Forderungen aus Lieferungen und Leistungen",A,A,,0,f
1210,"Forderungen aus Lieferungen und Leistungen ohne Kontokorrent",A,A,,0,f
1215,"Forder. aus LuL zum allg. UST-Satz oder eines Kleinunternehmers (EÜR)",A,A,AR,0,f
1216,"Forder. aus LuL zum ermäßigten USTsatz (EÜR)",A,A,AR,0,f
1217,"Forder. aus steuerfreien o. Nicht steuerbaren LuL (EÜR)",A,A,AR,0,f
1218,"Forder. aus LuL nach Durchschnitzsätzen § 24 UStG (EÜR)",A,A,AR,0,f
1219,"Gegenkonto 1215-1218 bei Auteilung d. Forder. nach Steuersätzen (EÜR)",A,A,,0,f
1220,"Forder. nach § 11 Abs. 1 Satz 2 EStG für § 4/3 EStG",A,A,AR,0,f
1221,"Forderungen aus Lieferungen und Leistungen ohne Kontokorrent – Restlaufzeit bis 1 Jahr",A,A,,0,f
1225,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1240,"Zweifelhafte Forderungen",A,A,,0,f
1241,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1245,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1246,"Einzelwertberichtigungen auf Forderungen – Restlaufzeit bis 1 Jahr",A,A,,0,f
1247,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1248,"Pauschwertber. zu Forder. Restlzeit <1 Jahr",A,E,,0,f
1249,"Pauschwertber. zu Forder. Restlzeit >1 Jahr",A,E,,0,f
1250,"Forderungen aus Lieferungen und Leistungen gegen Gesellschafter",A,A,,0,f
1251,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1255,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1258,"Gegenkonto zu sonstigen Vermögensgegenständen bei Buchungen über Debitorenkonto",A,A,,0,f
1259,"Gegenkonto 1221-1229, 1240-1245,1250-1257, 1270-1279, 1290-1297 bei Aufteilung Debitorenkonto",A,A,,0,f
1260,"Forderungen gegen verbundene Unternehmen",A,A,,0,f
1261,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1265,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1270,"Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen",A,A,,0,f
1271,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1275,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1276,"Wertberichtigungen auf Forderungen gegen verbundene Unternehmen – Restlaufzeit bis 1 Jahr",A,A,,0,f
1277,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1280,"Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht",A,A,,0,f
1281,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1285,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1290,"Forderungen aus Lieferungen und Leistungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht",A,A,,0,f
1291,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1295,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1296,"Wertberichtigungen auf Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht – Restlaufzeit bis 1 Jahr",A,A,,0,f
1297,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1298,"Ausstehende Einlagen auf das gezeichnete Kapital, eingefordert (Forderungen, nicht eingeforderte ausstehende Einlagen s. Konto 2910)",A,A,,0,f
1299,"Nachschüsse (Forderungen, Gegenkonto 2929)",A,A,,0,f
1300,"Sonstige Vermögensgegenstände",A,A,,0,f
1301,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1305,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1307,"Forderungen gegen GmbH-Gesellschafter",A,A,,0,f
1308,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1309,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1310,"Forderungen gegen Vorstandsmitglieder und Geschäftsführer",A,A,,0,f
1311,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1315,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1317,"Forderungen gegen persönlich haftende Gesellschafter",A,A,,0,f
1318,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1319,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1320,"Forderungen gegen Aufsichtsrats- und Beirats-Mitglieder",A,A,,0,f
1321,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1325,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1330,"Forderungen gegen sonstige Gesellschafter",A,A,,0,f
1331,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1335,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1337,"Forderungen gegen typisch stille Gesellschafter",A,A,,0,f
1338,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1339,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1340,"Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung",A,A,,0,f
1341,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1345,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1349,"Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)28)",A,A,,0,f
1350,Kautionen,A,A,,0,f
1351,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1355,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1360,Darlehen,A,A,,0,f
1361,"– Restlaufzeit bis 1 Jahr",A,A,,0,f
1365,"– Restlaufzeit größer 1 Jahr",A,A,,0,f
1369,"Forderungen gegenüber Krankenkassen aus Aufwendungsausgleichsgesetz",A,A,,0,f
1370,"Durchlaufende Posten",A,A,,0,f
1374,Fremdgeld,A,A,,0,f
1375,Agenturwarenabrechnung,A,A,,0,f
1376,"Nachträglich abziehbare Vorsteuer nach § 15a Abs. 2 UStG",A,A,,0,f
1377,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 2 UStG",A,A,,0,f
1378,"Ansprüche aus Rückdeckungsversicherungen",A,A,,0,f
1380,"Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib",A,A,,0,f
1381,"Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB",A,A,,0,f
1382,"Vermögensgegenstände zur Erfüllung von mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen",A,A,,0,f
1383,"Vermögensgegenstände zur Saldierung mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB",A,A,,0,f
1390,"GmbH-Anteile zum kurzfristigen Verbleib",A,A,,0,f
1391,"Forderungen gegen Arbeitsgemeinschaften",A,A,,0,f
1393,Genussrechte,A,A,,0,f
1394,"Einzahlungsansprüche zu Nebenleistungen oder Zuzahlungen",A,A,,0,f
1395,"Genossenschaftsanteile zum kurzfristigen Verbleib",A,A,,0,f
1396,"Nachträglich abziehbare Vorsteuer nach § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter",A,A,,0,f
1397,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter",A,A,,0,f
1398,"Nachträglich abziehbare Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",A,A,,0,f
1399,"Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter",A,A,,0,f
1400,"Abziehbare Vorsteuer",A,E,,0,f
1401,"Abziehbare Vorsteuer 7%",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1402,"Abziehbare Vorsteuer aus innergemeinschftl. Erwerb",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1403,"Abziehbare Vorsteuer 5 %",A,E,AP_tax:IC_taxpart:IC_taxservice,8,f
1404,"Abziehbare Vorsteuer aus innergemeinschftl. Erwerb 19%",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1405,"Abziehbare Vorsteuer 16%",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1406,"Abziehbare Vorsteuer 19 %",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1407,"Abziehbare Vorsteuer nach § 13b UStG 19%",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1408,"Abziehbare Vorsteuer nach § 13b UStG",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1409,"Abziehbare Vorsteuer nach § 13b UStG 16%",A,E,AP_tax:IC_taxpart:IC_taxservice,0,f
1410,"Aufzuteilende Vorsteuer",A,E,,0,f
1411,"Aufzuteilende Vorsteuer 7 %",A,E,AP_amount,8,t
1412,"Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb",A,E,,0,f
1413,"Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb 19 %",A,E,AP_amount,9,t
1416,"Aufzuteilende Vorsteuer 19 %",A,E,AP_amount,9,t
1417,"Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG",A,E,,0,f
1419,"Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG 19 %",A,E,AP_amount,9,t
1420,"Forderungen aus UmsatzsteuerVorauszahlungen",A,E,,0,f
1422,"Umsatzsteuerforderungen Vorjahr",A,E,,0,f
1425,"Umsatzsteuerforderungen frühere Jahre",A,E,,0,f
1427,"Forderungen aus entrichteten Verbrauchsteuern",A,E,,0,f
1431,"Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager",A,E,,0,f
1432,"abziehb. VorSt EU-Erwerb Neufzg.b.Lief. o. USt-IdNr.",A,E,AR_tax,0,f
1433,"Bezahlte Einfuhrumsatzsteuer",A,E,,0,f
1434,"Vorsteuer in Folgeperiode/im Folgejahr abziehbar",A,E,,0,f
1435,"Forderungen aus Gewerbesteuerüberzahlungen",A,E,,0,f
1436,"Vorsteuer aus Erwerb als letzter Abnehmer innerhalb eines Dreiecksgeschäfts",A,E,,0,f
1440,"Steuererstattungsansprüche gegenüber anderen Ländern",A,E,,0,f
1450,Körperschaftsteuerrückforderung,A,E,,0,f
1456,"Forderungen an das Finanzamt aus abgeführtem Bauabzugsbetrag",A,E,,0,f
1457,"Forderung gegenüber Bundesagentur für Arbeit",A,E,,0,f
1460,Geldtransit,A,A,,0,f
1480,"Gegenkonto Vorsteuer §4/3 EStG",A,A,,0,f
1481,"Auflösung Vorst.a.Vorjahr §4/3 EStG",A,A,,0,f
1482,"Vorst.aus Investitionen §4/3 EStG",A,E,,0,f
1484,"abziehb.VorSt EU-Erwerb Neufzg.b.Lief. o. USt.Ident.Nr",A,E,AR_tax,0,f
1486,"Verrechnungskonto für Gewinnermittlung § 4 Abs. 3 EStG, nicht ergebniswirksam",A,E,,0,f
1487,"Wirtschaftsgüter des Umlaufvermögens nach § 4 Abs. 3 Satz 4 EStG",A,E,,0,f
1490,"Verrechnungskonto Ist-Versteuerung",A,E,,0,f
1491,"Neutralisierung ertragswirksamer Sachverhalte für § 4 Abs. 3 EStG",A,E,,0,f
1494,"Forderungen gegen Gesellschaft/ Gesamthand28)",A,E,,0,f
1495,"Verrechnungskonto erhalt. Anzahl. bei Buchung über Debitorenkonto",A,L,AR,0,f
1498,"Überleitungskonto Kostenstellen",A,E,,0,f
1500,"Anteile an verbundenen Unternehmen (Umlaufvermögen)",A,E,,0,f
1504,"Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft",A,E,,0,f
1510,"Sonstige Wertpapiere",A,E,,0,f
1525,"Andere Wertpapiere mit unwesentlichen Wertschwankungen",A,E,,0,f
1530,"Wertpapieranlagen im Rahmen der kurzfristigen Finanzdisposition Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks",A,E,,0,f
1600,Kasse,A,A,AR_paid:AP_paid,0,f
1610,"Nebenkasse 1",A,A,,0,f
1620,"Nebenkasse 2",A,A,,0,f
1700,"Bank (Postbank)",A,E,,0,f
1710,"Bank (Postbank 1)",A,E,,0,f
1720,"Bank (Postbank 2)",A,E,,0,f
1730,"Bank (Postbank 3)",A,E,,0,f
1780,LZB-Guthaben,A,E,,0,f
1790,Bundesbankguthaben,A,E,,0,f
1800,Bank,A,A,AR_paid:AP_paid,0,f
1810,"Bank 1",A,A,,0,f
1820,"Bank 2",A,A,,0,f
1830,"Bank 3",A,A,,0,f
1840,"Bank 4",A,A,,0,f
1850,"Bank 5",A,A,,0,f
1890,"Finanzmittelanlagen im Rahmen der kurzfristigen Finanzdisposition (nicht im Finanzmittelfonds enthalten)",A,A,,0,f
1895,"Verbindlichkeiten gegenüber Kreditinstituten (nicht im Finanzmittelfonds enthalten)",A,A,,0,f
1900,"Aktive Rechnungsabgrenzung",A,E,,0,f
1920,"Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte",A,E,,0,f
1930,"Als Aufwand berücksichtigte Umsatzsteuer auf Anzahlungen",A,E,,0,f
1940,Damnum/Disagio,A,E,,0,f
1950,"Aktive latente Steuern",A,E,,0,f
2000,Festkapital,A,Q,,0,f
2001,"Kapital (fester Anteil nur Einzelunternehmen)22)",A,Q,,0,f
2010,"Variables Kapital",A,Q,,0,f
2011,"Kapital (variabler Anteil, nur Einzelunternehmen)22) Fremdkapital Vollhafter",A,Q,,0,f
2020,Gesellschafter-Darlehen,A,Q,,0,f
2030,"(zur freien Verfügung)",A,Q,,0,f
2050,Kommandit-Kapital,A,Q,,0,f
2060,Verlustausgleichskonto,A,Q,,0,f
2070,Gesellschafter-Darlehen,A,Q,,0,f
2100,"Privatentnahmen allgemein",A,Q,,0,f
2101,"Privatentnahmen allgemein (nur Einzelunternehmen)22)",A,Q,,0,f
2110,"Privatentnahmen allgemein",A,Q,,0,f
2111,"Privatentnahmen allgemein (nur Einzelunternehmen)22)",A,Q,,0,f
2120,"Privatentnahmen allgemein",A,Q,,0,f
2121,"Privatentnahmen allgemein (nur Einzelunternehmen)22)",A,Q,,0,f
2130,"Unentgeltliche Wertabgaben",A,Q,,0,f
2131,"Unentgeltliche Wertabgaben (nur Einzelunternehmen)22)",A,Q,,0,f
2140,"Unentgeltliche Wertabgaben",A,Q,,0,f
2141,"Unentgeltliche Wertabgaben (nur Einzelunternehmen)22)",A,Q,,0,f
2150,Privatsteuern,A,Q,,0,f
2151,"Privatsteuern (nur Einzelunternehmen)22)",A,Q,,0,f
2160,Privatsteuern,A,Q,,0,f
2161,"Privatsteuern (nur Einzelunternehmen)22)",A,Q,,0,f
2170,Privatsteuern,A,Q,,0,f
2171,"Privatsteuern (nur Einzelunternehmen)22)",A,Q,,0,f
2180,Privateinlagen,A,Q,,0,f
2181,"Privateinlagen (nur Einzelunternehmen)22)",A,Q,,0,f
2190,Privateinlagen,A,Q,,0,f
2191,"Privateinlagen (nur Einzelunternehmen)22)",A,Q,,0,f
2200,"Sonderausgaben beschränkt abzugsfähig",A,Q,,0,f
2201,"Sonderausgaben beschränkt abzugsfähig (nur Einzelunternehmen)22)",A,Q,,0,f
2210,"Sonderausgaben beschränkt abzugsfähig",A,Q,,0,f
2211,"Sonderausgaben beschränkt abzugsfähig (nur Einzelunternehmen)22)",A,Q,,0,f
2220,"Sonderausgaben beschränkt abzugsfähig",A,Q,,0,f
2221,"Sonderausgaben beschränkt abzugsfähig (nur Einzelunternehmen)22)",A,Q,,0,f
2230,"Sonderausgaben unbeschränkt abzugsfähig",A,Q,,0,f
2231,"Sonderausgaben unbeschränkt abzugsfähig (nur Einzelunternehmen)22)",A,Q,,0,f
2240,"Sonderausgaben unbeschränkt abzugsfähig",A,Q,,0,f
2241,"Sonderausgaben unbeschränkt abzugsfähig (nur Einzelunternehmen)22)",A,Q,,0,f
2250,"Zuwendungen, Spenden",A,Q,,0,f
2251,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",A,Q,,0,f
2260,"Zuwendungen, Spenden",A,Q,,0,f
2261,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",A,Q,,0,f
2270,"Zuwendungen, Spenden",A,Q,,0,f
2271,"Zuwendungen, Spenden (nur Einzelunternehmen)22)",A,Q,,0,f
2280,"Außergewöhnliche Belastungen",A,Q,,0,f
2281,"Außergewöhnliche Belastungen (nur Einzelunternehmen)22)",A,Q,,0,f
2290,"Außergewöhnliche Belastungen",A,Q,,0,f
2291,"Außergewöhnliche Belastungen (nur Einzelunternehmen)22)",A,Q,,0,f
2300,Grundstücksaufwand,A,Q,,0,f
2301,"Grundstücksaufwand (nur Einzelunternehmen)22)",A,Q,,0,f
2309,"Grundstücksaufwand (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2310,Grundstücksaufwand,A,Q,,0,f
2311,"Grundstücksaufwand (nur Einzelunternehmen)22)",A,Q,,0,f
2319,"Grundstücksaufwand (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2320,Grundstücksaufwand,A,Q,,0,f
2321,"Grundstücksaufwand (nur Einzelunternehmen)22)",A,Q,,0,f
2329,"Grundstücksaufwand (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2330,Grundstücksaufwand,A,Q,,0,f
2331,"Grundstücksaufwand (nur Einzelunternehmen)22)",A,Q,,0,f
2339,"Grundstücksaufwand (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2340,Grundstücksaufwand,A,Q,,0,f
2341,"Grundstücksaufwand (nur Einzelunternehmen)22)",A,Q,,0,f
2349,"Grundstücksaufwand (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2350,Grundstücksertrag,A,Q,,0,f
2351,"Grundstücksertrag (nur Einzelunternehmen)22)",A,Q,,0,f
2359,"Grundstücksertrag (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2360,Grundstücksertrag,A,Q,,0,f
2361,"Grundstücksertrag (nur Einzelunternehmen)22)",A,Q,,0,f
2369,"Grundstücksertrag (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
2370,Grundstücksertrag,A,Q,,0,f
2371,"Grundstücksertrag (nur Einzelunternehmen)22)",A,Q,,0,f
2379,"Grundstücksertrag (Umsatzsteuerschlüssel möglich, nur Einzelunternehmen)10)22)",A,Q,,0,f
